timestamp,month,day,external-temperature,longitude,latitude,altitude,id
2008-02-27 08:03:04,2,27,12.0,11.0004999,46.0077681,883.63,original
2008-02-27 12:01:53,2,27,18.0,11.0017168,46.0079351,883.77,original
2008-02-27 16:03:05,2,27,14.0,11.000831798128509,46.00753109376169,917.3744915782906,original
2008-02-27 20:02:47,2,27,14.0,10.9999523,46.0071296,950.77,original
2008-02-28 00:01:48,2,28,13.0,11.0015725,46.0080735,952.32,original
2008-02-28 04:01:54,2,28,16.0,11.001506,46.0079333,974.32,original
2008-02-28 08:02:12,2,28,11.0,11.0017763,46.007455,960.32,original
2008-02-28 12:01:56,2,28,18.0,11.0014148,46.0068673,956.68,original
2008-02-28 16:01:17,2,28,16.0,11.0011273,46.0066576,954.16,original
2008-02-28 20:01:41,2,28,17.0,11.0031371,46.0067671,960.48,original
2008-02-29 00:02:24,2,29,13.0,11.0068587,46.0067356,956.91,original
2008-02-29 04:02:17,2,29,10.0,11.0060128,46.0061655,1044.51,original
2008-02-29 08:02:58,2,29,14.0,11.0172073,46.0062511,1045.05,original
2008-02-29 12:01:44,2,29,22.0,11.0173099,46.0064625,1485.24,original
2008-02-29 16:01:39,2,29,15.0,11.018099,46.0050858,1477.33,original
2008-02-29 20:01:51,2,29,13.0,11.0202185,46.0055174,1487.99,original
2008-03-01 00:02:11,3,1,13.0,11.0210216,46.0053523,1483.48,original
2008-03-01 04:01:42,3,1,12.0,11.0200656,46.006156,1483.39,original
2008-03-01 08:02:13,3,1,16.0,11.0101474,46.0054172,1400.06,original
2008-03-01 12:02:21,3,1,25.0,11.0056917,46.0053125,1379.33,original
2008-03-01 16:03:08,3,1,19.0,11.0075827,46.0048313,1378.15,original
2008-03-01 20:02:55,3,1,14.0,11.0022959,46.0073545,1012.81,original
2008-03-02 00:00:55,3,2,15.0,11.0008914,46.0079931,941.49,original
2008-03-02 04:00:55,3,2,12.0,11.0012113,46.0078215,994.66,original
2008-03-02 08:02:42,3,2,15.0,11.001248,46.007044,982.2,original
2008-03-02 12:01:52,3,2,20.0,11.0015394,46.0069531,978.05,original
2008-03-02 16:02:10,3,2,23.0,10.9998671,46.0076828,980.35,original
2008-03-02 20:01:12,3,2,14.0,10.9977546,46.0086815,866.22,original
2008-03-03 00:00:53,3,3,16.0,10.9974599,46.0089507,877.64,original
2008-03-03 04:00:55,3,3,13.0,10.9977464,46.0088346,873.41,original
2008-03-03 08:01:56,3,3,13.0,10.9988409,46.0079184,886.96,original
2008-03-03 12:02:24,3,3,21.0,10.9982461,46.0074294,885.23,original
2008-03-03 16:01:53,3,3,19.0,10.9981616,46.0075917,884.49,original
2008-03-03 20:01:24,3,3,17.0,10.9961574,46.0091574,879.08,original
2008-03-04 00:00:56,3,4,19.0,10.9964524,46.0090051,835.66,original
2008-03-04 04:00:43,3,4,17.0,10.9989295,46.0095651,867.3,original
2008-03-04 08:02:50,3,4,8.0,11.0000927,46.0080852,927.44,original
2008-03-04 12:01:51,3,4,13.0,11.0020882,46.0075551,928.73,original
2008-03-04 16:01:24,3,4,9.0,10.9993738,46.0085002,927.38,original
2008-03-04 20:03:02,3,4,11.0,10.9980912,46.007371,922.08,original
2008-03-05 00:01:56,3,5,14.0,10.9976174,46.0078599,918.25,original
